ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,Label
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillospiraceae_unclassified;s__Ruminococcaceae_bacterium_Marseille_P2935,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Ruminococcaceae_bacterium_Marseille_P2935,0.165149119298168,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillospiraceae_unclassified;s__Ruminococcaceae_bacterium_Marseille_P2935
k__Bacteria;p__Candidatus_Saccharibacteria;c__Candidatus_Saccharimonia;o__Candidatus_Saccharimonales;f__Candidatus_Sacchiramonaceae;g__Candidatus_Nanosynsacchari;s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,k__Bacteria,Others,c__Candidatus_Saccharimonia,o__Candidatus_Saccharimonales,f__Candidatus_Sacchiramonaceae,g__Candidatus_Nanosynsacchari,s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.158194638771978,k__Bacteria;p__Candidatus_Saccharibacteria;c__Candidatus_Saccharimonia;o__Candidatus_Saccharimonales;f__Candidatus_Sacchiramonaceae;g__Candidatus_Nanosynsacchari;s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella;s__Christensenella_sp_NSJ_35,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Christensenellaceae,g__Christensenella,s__Christensenella_sp_NSJ_35,0.346908243500485,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella;s__Christensenella_sp_NSJ_35
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Intestinimonas;s__Intestinimonas_massiliensis,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__Intestinimonas,s__Intestinimonas_massiliensis,0.939497384179436,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Intestinimonas;s__Intestinimonas_massiliensis
k__Bacteria;p__Firmicutes;c__CFGB9120;o__OFGB9120;f__FGB9120;g__GGB4642;s__GGB4642_SGB6421,k__Bacteria,p__Firmicutes,c__CFGB9120,o__OFGB9120,f__FGB9120,g__GGB4642,s__GGB4642_SGB6421,0.142735956550857,k__Bacteria;p__Firmicutes;c__CFGB9120;o__OFGB9120;f__FGB9120;g__GGB4642;s__GGB4642_SGB6421
k__Bacteria;p__Firmicutes;c__CFGB1355;o__OFGB1355;f__FGB1355;g__GGB3306;s__GGB3306_SGB4373,k__Bacteria,p__Firmicutes,c__CFGB1355,o__OFGB1355,f__FGB1355,g__GGB3306,s__GGB3306_SGB4373,0.314258067422566,k__Bacteria;p__Firmicutes;c__CFGB1355;o__OFGB1355;f__FGB1355;g__GGB3306;s__GGB3306_SGB4373
k__Bacteria;p__Firmicutes;c__CFGB1800;o__OFGB1800;f__FGB1800;g__GGB4773;s__GGB4773_SGB6607,k__Bacteria,p__Firmicutes,c__CFGB1800,o__OFGB1800,f__FGB1800,g__GGB4773,s__GGB4773_SGB6607,0.171338429627725,k__Bacteria;p__Firmicutes;c__CFGB1800;o__OFGB1800;f__FGB1800;g__GGB4773;s__GGB4773_SGB6607
k__Bacteria;p__Firmicutes;c__CFGB1778;o__OFGB1778;f__FGB1778;g__GGB4710;s__GGB4710_SGB6522,k__Bacteria,p__Firmicutes,c__CFGB1778,o__OFGB1778,f__FGB1778,g__GGB4710,s__GGB4710_SGB6522,0.261114912217906,k__Bacteria;p__Firmicutes;c__CFGB1778;o__OFGB1778;f__FGB1778;g__GGB4710;s__GGB4710_SGB6522
k__Bacteria;p__Firmicutes;c__CFGB3360;o__OFGB3360;f__FGB3360;g__GGB3360;s__GGB3360_SGB4444,k__Bacteria,p__Firmicutes,c__CFGB3360,o__OFGB3360,f__FGB3360,g__GGB3360,s__GGB3360_SGB4444,0.140434695666984,k__Bacteria;p__Firmicutes;c__CFGB3360;o__OFGB3360;f__FGB3360;g__GGB3360;s__GGB3360_SGB4444
k__Bacteria;p__Firmicutes;c__CFGB1347;o__OFGB1347;f__FGB1347;g__GGB3289;s__GGB3289_SGB4343,k__Bacteria,p__Firmicutes,c__CFGB1347,o__OFGB1347,f__FGB1347,g__GGB3289,s__GGB3289_SGB4343,0.240657315335699,k__Bacteria;p__Firmicutes;c__CFGB1347;o__OFGB1347;f__FGB1347;g__GGB3289;s__GGB3289_SGB4343
k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB2998;s__GGB2998_SGB3989,k__Bacteria,p__Firmicutes,c__CFGB1226,o__OFGB1226,f__FGB1226,g__GGB2998,s__GGB2998_SGB3989,0.273852576231157,k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB2998;s__GGB2998_SGB3989
k__Bacteria;p__Firmicutes;c__CFGB1337;o__OFGB1337;f__FGB1337;g__GGB3185;s__GGB3185_SGB4208,k__Bacteria,p__Firmicutes,c__CFGB1337,o__OFGB1337,f__FGB1337,g__GGB3185,s__GGB3185_SGB4208,0.291592956450465,k__Bacteria;p__Firmicutes;c__CFGB1337;o__OFGB1337;f__FGB1337;g__GGB3185;s__GGB3185_SGB4208
k__Bacteria;p__Firmicutes;c__CFGB9581;o__OFGB9581;f__FGB9581;g__GGB9581;s__GGB9581_SGB4365,k__Bacteria,p__Firmicutes,c__CFGB9581,o__OFGB9581,f__FGB9581,g__GGB9581,s__GGB9581_SGB4365,0.347531593489948,k__Bacteria;p__Firmicutes;c__CFGB9581;o__OFGB9581;f__FGB9581;g__GGB9581;s__GGB9581_SGB4365
k__Bacteria;p__Firmicutes;c__CFGB2840;o__OFGB2840;f__FGB2840;g__GGB9094;s__GGB9094_SGB14025,k__Bacteria,p__Firmicutes,c__CFGB2840,o__OFGB2840,f__FGB2840,g__GGB9094,s__GGB9094_SGB14025,0.312305626803052,k__Bacteria;p__Firmicutes;c__CFGB2840;o__OFGB2840;f__FGB2840;g__GGB9094;s__GGB9094_SGB14025
k__Bacteria;p__Firmicutes;c__CFGB2960;o__OFGB2960;f__FGB2960;g__GGB9302;s__GGB9302_SGB14263,k__Bacteria,p__Firmicutes,c__CFGB2960,o__OFGB2960,f__FGB2960,g__GGB9302,s__GGB9302_SGB14263,0.187765270156098,k__Bacteria;p__Firmicutes;c__CFGB2960;o__OFGB2960;f__FGB2960;g__GGB9302;s__GGB9302_SGB14263
k__Bacteria;p__Firmicutes;c__CFGB2942;o__OFGB2942;f__FGB2942;g__GGB9288;s__GGB9288_SGB14243,k__Bacteria,p__Firmicutes,c__CFGB2942,o__OFGB2942,f__FGB2942,g__GGB9288,s__GGB9288_SGB14243,0.263751333557665,k__Bacteria;p__Firmicutes;c__CFGB2942;o__OFGB2942;f__FGB2942;g__GGB9288;s__GGB9288_SGB14243
k__Bacteria;p__Firmicutes;c__CFGB3069;o__OFGB3069;f__FGB3069;g__GGB9767;s__GGB9767_SGB15385,k__Bacteria,p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767,s__GGB9767_SGB15385,0.27373086962577,k__Bacteria;p__Firmicutes;c__CFGB3069;o__OFGB3069;f__FGB3069;g__GGB9767;s__GGB9767_SGB15385
k__Bacteria;p__Firmicutes;c__CFGB3039;o__OFGB3039;f__FGB3039;g__GGB9539;s__GGB9539_SGB14942,k__Bacteria,p__Firmicutes,c__CFGB3039,o__OFGB3039,f__FGB3039,g__GGB9539,s__GGB9539_SGB14942,0.240267090121264,k__Bacteria;p__Firmicutes;c__CFGB3039;o__OFGB3039;f__FGB3039;g__GGB9539;s__GGB9539_SGB14942
k__Bacteria;p__Firmicutes;c__CFGB3069;o__OFGB3069;f__FGB3069;g__GGB9767;s__GGB9767_SGB15384,k__Bacteria,p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767,s__GGB9767_SGB15384,0.265513149299118,k__Bacteria;p__Firmicutes;c__CFGB3069;o__OFGB3069;f__FGB3069;g__GGB9767;s__GGB9767_SGB15384
k__Bacteria;p__Firmicutes;c__CFGB2985;o__OFGB2985;f__FGB2985;g__GGB9350;s__GGB9350_SGB14317,k__Bacteria,p__Firmicutes,c__CFGB2985,o__OFGB2985,f__FGB2985,g__GGB9350,s__GGB9350_SGB14317,0.253568945584125,k__Bacteria;p__Firmicutes;c__CFGB2985;o__OFGB2985;f__FGB2985;g__GGB9350;s__GGB9350_SGB14317
k__Bacteria;p__Firmicutes;c__CFGB4623;o__OFGB4623;f__FGB4623;g__GGB9525;s__GGB9525_SGB14925,k__Bacteria,p__Firmicutes,c__CFGB4623,o__OFGB4623,f__FGB4623,g__GGB9525,s__GGB9525_SGB14925,0.264286593546064,k__Bacteria;p__Firmicutes;c__CFGB4623;o__OFGB4623;f__FGB4623;g__GGB9525;s__GGB9525_SGB14925
k__Bacteria;p__Firmicutes;c__CFGB9977;o__OFGB9977;f__FGB9977;g__GGB9606;s__GGB9606_SGB15038,k__Bacteria,p__Firmicutes,c__CFGB9977,o__OFGB9977,f__FGB9977,g__GGB9606,s__GGB9606_SGB15038,0.262298570540567,k__Bacteria;p__Firmicutes;c__CFGB9977;o__OFGB9977;f__FGB9977;g__GGB9606;s__GGB9606_SGB15038
k__Bacteria;p__Tenericutes;c__CFGB4862;o__OFGB4862;f__FGB4862;g__GGB4750;s__GGB4750_SGB6579,k__Bacteria,Others,c__CFGB4862,o__OFGB4862,f__FGB4862,g__GGB4750,s__GGB4750_SGB6579,0.198471455311289,k__Bacteria;p__Tenericutes;c__CFGB4862;o__OFGB4862;f__FGB4862;g__GGB4750;s__GGB4750_SGB6579
k__Bacteria;p__Firmicutes;c__CFGB2932;o__OFGB2932;f__FGB2932;g__GGB9261;s__GGB9261_SGB14209,k__Bacteria,p__Firmicutes,c__CFGB2932,o__OFGB2932,f__FGB2932,g__GGB9261,s__GGB9261_SGB14209,0.317933808845908,k__Bacteria;p__Firmicutes;c__CFGB2932;o__OFGB2932;f__FGB2932;g__GGB9261;s__GGB9261_SGB14209
k__Bacteria;p__Firmicutes;c__CFGB2950;o__OFGB2950;f__FGB2950;g__GGB9291;s__GGB9291_SGB14248,k__Bacteria,p__Firmicutes,c__CFGB2950,o__OFGB2950,f__FGB2950,g__GGB9291,s__GGB9291_SGB14248,0.237262586239847,k__Bacteria;p__Firmicutes;c__CFGB2950;o__OFGB2950;f__FGB2950;g__GGB9291;s__GGB9291_SGB14248
k__Bacteria;p__Firmicutes;c__CFGB10325;o__OFGB10325;f__FGB10325;g__GGB4667;s__GGB4667_SGB6456,k__Bacteria,p__Firmicutes,c__CFGB10325,o__OFGB10325,f__FGB10325,g__GGB4667,s__GGB4667_SGB6456,0.280771800089533,k__Bacteria;p__Firmicutes;c__CFGB10325;o__OFGB10325;f__FGB10325;g__GGB4667;s__GGB4667_SGB6456
k__Bacteria;p__Firmicutes;c__CFGB10312;o__OFGB10312;f__FGB10312;g__GGB4643;s__GGB4643_SGB6427,k__Bacteria,p__Firmicutes,c__CFGB10312,o__OFGB10312,f__FGB10312,g__GGB4643,s__GGB4643_SGB6427,0.229740001660897,k__Bacteria;p__Firmicutes;c__CFGB10312;o__OFGB10312;f__FGB10312;g__GGB4643;s__GGB4643_SGB6427
k__Bacteria;p__Firmicutes;c__CFGB10314;o__OFGB10314;f__FGB10314;g__GGB4702;s__GGB4702_SGB6509,k__Bacteria,p__Firmicutes,c__CFGB10314,o__OFGB10314,f__FGB10314,g__GGB4702,s__GGB4702_SGB6509,0.289653144977344,k__Bacteria;p__Firmicutes;c__CFGB10314;o__OFGB10314;f__FGB10314;g__GGB4702;s__GGB4702_SGB6509
k__Bacteria;p__Firmicutes;c__CFGB13380;o__OFGB13380;f__FGB13380;g__GGB4704;s__GGB4704_SGB6511,k__Bacteria,p__Firmicutes,c__CFGB13380,o__OFGB13380,f__FGB13380,g__GGB4704,s__GGB4704_SGB6511,0.214586438727234,k__Bacteria;p__Firmicutes;c__CFGB13380;o__OFGB13380;f__FGB13380;g__GGB4704;s__GGB4704_SGB6511
k__Bacteria;p__Firmicutes;c__CFGB10314;o__OFGB10314;f__FGB10314;g__GGB4703;s__GGB4703_SGB6510,k__Bacteria,p__Firmicutes,c__CFGB10314,o__OFGB10314,f__FGB10314,g__GGB4703,s__GGB4703_SGB6510,0.268921994150167,k__Bacteria;p__Firmicutes;c__CFGB10314;o__OFGB10314;f__FGB10314;g__GGB4703;s__GGB4703_SGB6510
k__Bacteria;p__Firmicutes;c__CFGB31626;o__OFGB31626;f__FGB31626;g__GGB4676;s__GGB4676_SGB6465,k__Bacteria,p__Firmicutes,c__CFGB31626,o__OFGB31626,f__FGB31626,g__GGB4676,s__GGB4676_SGB6465,0.292093374126903,k__Bacteria;p__Firmicutes;c__CFGB31626;o__OFGB31626;f__FGB31626;g__GGB4676;s__GGB4676_SGB6465
k__Bacteria;p__Firmicutes;c__CFGB58251;o__OFGB58251;f__FGB58251;g__GGB9762;s__GGB9762_SGB15377,k__Bacteria,p__Firmicutes,c__CFGB58251,o__OFGB58251,f__FGB58251,g__GGB9762,s__GGB9762_SGB15377,0.300794440967594,k__Bacteria;p__Firmicutes;c__CFGB58251;o__OFGB58251;f__FGB58251;g__GGB9762;s__GGB9762_SGB15377
k__Bacteria;p__Firmicutes;c__CFGB45503;o__OFGB45503;f__FGB45503;g__GGB9790;s__GGB9790_SGB15413,k__Bacteria,p__Firmicutes,c__CFGB45503,o__OFGB45503,f__FGB45503,g__GGB9790,s__GGB9790_SGB15413,0.359591420197502,k__Bacteria;p__Firmicutes;c__CFGB45503;o__OFGB45503;f__FGB45503;g__GGB9790;s__GGB9790_SGB15413
k__Bacteria;p__Firmicutes;c__CFGB73223;o__OFGB73223;f__FGB73223;g__GGB9249;s__GGB9249_SGB14193,k__Bacteria,p__Firmicutes,c__CFGB73223,o__OFGB73223,f__FGB73223,g__GGB9249,s__GGB9249_SGB14193,0.281666530839967,k__Bacteria;p__Firmicutes;c__CFGB73223;o__OFGB73223;f__FGB73223;g__GGB9249;s__GGB9249_SGB14193
k__Bacteria;p__Firmicutes;c__CFGB16911;o__OFGB16911;f__FGB16911;g__GGB49418;s__GGB49418_SGB69331,k__Bacteria,p__Firmicutes,c__CFGB16911,o__OFGB16911,f__FGB16911,g__GGB49418,s__GGB49418_SGB69331,0.176393832841862,k__Bacteria;p__Firmicutes;c__CFGB16911;o__OFGB16911;f__FGB16911;g__GGB49418;s__GGB49418_SGB69331
k__Bacteria;p__Firmicutes;c__CFGB76445;o__OFGB76445;f__FGB76445;g__GGB33665;s__GGB33665_SGB47358,k__Bacteria,p__Firmicutes,c__CFGB76445,o__OFGB76445,f__FGB76445,g__GGB33665,s__GGB33665_SGB47358,0.257678637675809,k__Bacteria;p__Firmicutes;c__CFGB76445;o__OFGB76445;f__FGB76445;g__GGB33665;s__GGB33665_SGB47358
k__Bacteria;p__Firmicutes;c__CFGB76465;o__OFGB76465;f__FGB76465;g__GGB80140;s__GGB80140_SGB15224,k__Bacteria,p__Firmicutes,c__CFGB76465,o__OFGB76465,f__FGB76465,g__GGB80140,s__GGB80140_SGB15224,0.304791292644762,k__Bacteria;p__Firmicutes;c__CFGB76465;o__OFGB76465;f__FGB76465;g__GGB80140;s__GGB80140_SGB15224
k__Bacteria;p__Firmicutes;c__CFGB32970;o__OFGB32970;f__FGB32970;g__GGB51884;s__GGB51884_SGB49168,k__Bacteria,p__Firmicutes,c__CFGB32970,o__OFGB32970,f__FGB32970,g__GGB51884,s__GGB51884_SGB49168,0.24613660385748,k__Bacteria;p__Firmicutes;c__CFGB32970;o__OFGB32970;f__FGB32970;g__GGB51884;s__GGB51884_SGB49168
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__GGB6520;s__GGB6520_SGB9209,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__GGB6520,s__GGB6520_SGB9209,0.33460900416441,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__GGB6520;s__GGB6520_SGB9209
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3623;s__GGB3623_SGB4900,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB3623,s__GGB3623_SGB4900,0.239943321005146,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3623;s__GGB3623_SGB4900
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3528;s__GGB3528_SGB4713,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB3528,s__GGB3528_SGB4713,0.258830785613946,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3528;s__GGB3528_SGB4713
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3627;s__GGB3627_SGB4906,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB3627,s__GGB3627_SGB4906,0.149723948027401,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3627;s__GGB3627_SGB4906
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__GGB9691;s__GGB9691_SGB15198,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__GGB9691,s__GGB9691_SGB15198,0.297423949073252,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__GGB9691;s__GGB9691_SGB15198
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9061;s__GGB9061_SGB13979,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9061,s__GGB9061_SGB13979,0.295094048677927,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9061;s__GGB9061_SGB13979
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4584;s__GGB4584_SGB6338,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__GGB4584,s__GGB4584_SGB6338,0.239611081242069,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4584;s__GGB4584_SGB6338
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4567;s__GGB4567_SGB6308,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__GGB4567,s__GGB4567_SGB6308,0.212140080300624,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4567;s__GGB4567_SGB6308
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4723;s__GGB4723_SGB6540,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__GGB4723,s__GGB4723_SGB6540,0.213524649147267,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4723;s__GGB4723_SGB6540
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4569;s__GGB4569_SGB6310,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__GGB4569,s__GGB4569_SGB6310,0.255474919673635,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4569;s__GGB4569_SGB6310
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4541;s__GGB4541_SGB6262,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__GGB4541,s__GGB4541_SGB6262,0.27315704526226,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4541;s__GGB4541_SGB6262
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9060;s__GGB9060_SGB13977,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9060,s__GGB9060_SGB13977,0.283780532697311,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9060;s__GGB9060_SGB13977
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4558;s__GGB4558_SGB6289,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__GGB4558,s__GGB4558_SGB6289,0.302691507272777,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4558;s__GGB4558_SGB6289
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB3343;s__GGB3343_SGB4423,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB3343,s__GGB3343_SGB4423,0.298772599701771,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB3343;s__GGB3343_SGB4423
k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2104;o__OFGB2104;f__FGB2104;g__GGB5988;s__GGB5988_SGB8609,k__Bacteria,Others,c__CFGB2104,o__OFGB2104,f__FGB2104,g__GGB5988,s__GGB5988_SGB8609,0.326708276630435,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2104;o__OFGB2104;f__FGB2104;g__GGB5988;s__GGB5988_SGB8609
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9608;s__GGB9608_SGB15042,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15042,0.230478542715668,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9608;s__GGB9608_SGB15042
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9640;s__GGB9640_SGB15115,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9640,s__GGB9640_SGB15115,0.233623560013533,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9640;s__GGB9640_SGB15115
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9618;s__GGB9618_SGB15065,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9618,s__GGB9618_SGB15065,0.504101210137598,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9618;s__GGB9618_SGB15065
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9635;s__GGB9635_SGB15103,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9635,s__GGB9635_SGB15103,0.328835402535619,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9635;s__GGB9635_SGB15103
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9634;s__GGB9634_SGB15097,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9634,s__GGB9634_SGB15097,0.315278861639042,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9634;s__GGB9634_SGB15097
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9708;s__GGB9708_SGB15235,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9708,s__GGB9708_SGB15235,0.268420512417403,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9708;s__GGB9708_SGB15235
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB35068;s__GGB35068_SGB47850,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB35068,s__GGB35068_SGB47850,0.235887520411678,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB35068;s__GGB35068_SGB47850
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB34228;s__GGB34228_SGB53814,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB34228,s__GGB34228_SGB53814,0.254481908125163,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB34228;s__GGB34228_SGB53814
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB33469;s__GGB33469_SGB15237,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB33469,s__GGB33469_SGB15237,0.257505742712289,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB33469;s__GGB33469_SGB15237
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__GGB3267;s__GGB3267_SGB4317,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Peptostreptococcaceae,g__GGB3267,s__GGB3267_SGB4317,0.252969811058002,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__GGB3267;s__GGB3267_SGB4317
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas_SGB15087,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_SGB15087,0.361055049458587,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas_SGB15087
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_AM59_24XD,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_AM59_24XD,0.285899768980327,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_AM59_24XD
